team,conf,fg_pct,fg_pct_rk,ft_pct,ft_pct_rk,fg2_pct,fg2_pct_rk,fg3_pct,fg3_pct_rk,ts_pct,ts_pct_rk,ast_rate,ast_rate_rk,fg3_rate,fg3_rate_rk,to_rate,to_rate_rk,ft_rate,ft_rate_rk,orb_rate,orb_rate_rk
Bryant,AE,0.42509727626459143,260,0.7209302325581395,226,0.48179271708683474,279,0.2961783439490446,93,0.5050283832083537,221,0.5377574370709383,148,0.30544747081712065,110,0.19128315574699614,201,0.2509727626459144,97,0.30658105939004815,163
Lindenwood,OVC,0.48981670061099797,353,0.7333333333333333,262,0.5428973277074542,350,0.3505535055350554,304,0.5806451612903226,357,0.5322245322245323,138,0.2759674134419552,37,0.22078804347826086,68,0.3818737270875764,338,0.36414048059149723,318
Texas A&M Commerce,Slnd,0.41139240506329117,206,0.7372013651877133,277,0.4625322997416021,208,0.2921686746987952,76,0.4951737764389596,172,0.5142857142857142,98,0.30018083182640143,92,0.14710757500414387,352,0.26491862567811936,133,0.3308714918759232,251
Cal Baptist,WAC,0.37193575655114114,41,0.6967741935483871,121,0.4322396576319544,111,0.2842323651452282,58,0.4672578444747612,68,0.5863636363636363,266,0.4074387151310228,347,0.18776163506525484,222,0.26204564666103125,127,0.26214833759590794,34
Fort Wayne,Horz,0.41056218057921634,196,0.7151898734177216,208,0.4839572192513369,285,0.28169014084507044,49,0.49884238103941997,192,0.578838174273859,253,0.3628620102214651,287,0.2027880318632213,135,0.26916524701873934,145,0.28067700987306066,75
NJIT,AE,0.4001699235344095,155,0.6864406779661016,90,0.4359861591695502,120,0.3,117,0.47945616615144515,104,0.5562632696390658,202,0.26338147833474934,22,0.18722252036883447,228,0.3007646559048428,233,0.3483443708609272,288
St. Thomas,Sum,0.43517679057116954,299,0.7533333333333333,310,0.4762569832402235,265,0.35917312661498707,317,0.5364372469635628,320,0.5604166666666667,214,0.35086128739800543,251,0.20476497102382485,125,0.271985494106981,150,0.3208137715179969,208
USC Upstate,BSth,0.38849557522123895,100,0.6739130434782609,50,0.438375350140056,127,0.30288461538461536,129,0.4800736034222446,108,0.5034168564920274,74,0.368141592920354,303,0.2094885247532138,112,0.2849557522123894,186,0.32962447844228093,246
Incarnate Word,Slnd,0.4084124830393487,189,0.6891891891891891,98,0.458,198,0.3037974683544304,137,0.4953994345138256,175,0.5813953488372093,256,0.32157394843962006,161,0.20482432741406903,124,0.3012211668928087,234,0.29475982532751094,118
Cal St. Bakersfield,BW,0.4343329886246122,296,0.7035830618892508,150,0.5,323,0.32212885154061627,219,0.5312681475029036,310,0.5428571428571428,164,0.36918304033092036,307,0.20432032806769285,129,0.31747673216132366,267,0.3373287671232877,266
Utah Valley,WAC,0.39092872570194387,111,0.7389937106918238,286,0.4470802919708029,161,0.30952380952380953,164,0.5047283098168718,218,0.6602209944751382,348,0.408207343412527,348,0.24183452828041424,22,0.3434125269978402,306,0.346218487394958,280
Utah Tech,WAC,0.38856669428334717,101,0.6447876447876448,9,0.44569816643159377,156,0.3072289156626506,153,0.4761688468992248,98,0.5863539445628998,265,0.4125932062966031,350,0.13885629351482437,354,0.21458160729080364,27,0.3002610966057441,136
LIU Brooklyn,NEC,0.4231782265144864,256,0.6777408637873754,62,0.4604026845637584,206,0.35279187817258884,310,0.5139841439627508,260,0.6659751037344398,351,0.34591747146619845,232,0.19142224822568746,198,0.2642669007901668,129,0.3453757225433526,279
